,NO2_forecast,O3_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_target,O3_target,co,hcho,blh_era5,d2m_era5,solar_elevation,sp,t2m_era5,tcc_era5,u10_era5,v10_era5,wind_dir_deg,wind_speed,HCHO_satellite,HCHO_satellite_daily,HCHO_satellite_flag,NO2_satellite,NO2_satellite_daily,NO2_satellite_flag,NO2_satellite_lag_1h,NO2_satellite_lag_3h,ratio_satellite,ratio_satellite_daily,ratio_satellite_flag,aluvd,aluvp,aod550,bcaod550,pm1,pm10,pm2p5,so2,SZA_deg,no,no2,year,month,day,hour,day_of_week,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,dewpoint_depression,relative_humidity_approx,wind_direction_rad,no2_pm25_ratio,pm25_pm10_ratio,blh_wind_interaction,solar_elevation_squared,is_daytime,no2_lag_1h,no2_lag_3h,pm2p5_lag_1h,pm2p5_lag_3h,pm10_lag_1h,pm10_lag_3h,so2_lag_1h,so2_lag_3h,t2m_era5_lag_1h,t2m_era5_lag_3h,wind_speed_lag_1h,wind_speed_lag_3h,no2_rolling_mean_6h,pm2p5_rolling_mean_6h,NO2_target_rolling_mean_6h,O3_target_rolling_mean_6h
month,0.12243844388075535,-0.11749943624499289,0.02747172950605916,-0.03157165556417696,-0.007534953238427388,-0.009564097471380564,0.026281718794953928,0.0542980116207922,-0.14035954817031804,0.03636864076135105,0.031055791619695565,-0.09254436029134452,0.0730872212863387,-0.07682657445945916,0.10112180554329409,-0.07371419604551228,0.015715156215231157,0.024319146918906086,-0.03866788996944802,-0.017134669286828618,-0.08156507153602628,0.06167134435656985,0.04584502509007383,0.0936423602950531,0.20706759259338178,0.1734461152234345,-0.0637953617126946,0.20706759259338178,0.20706759259338178,0.09233279998606989,0.10369748719961135,0.006955864962886189,0.06053441681234426,0.029704576444766945,-0.0321509165032878,0.06523391997199217,0.05118946257567758,0.03915247869062515,0.03988261938075928,0.06699748328144857,0.07682657445945586,-0.004380050606481117,0.10035951662981014,-0.21149694957809784,1.0,0.11101355122560927,0.00034472490433332575,-0.009719129392665631,0.9961397800292211,0.02678387201988824,-6.818970930305978e-05,-0.0003092706952391048,-0.7455373124683543,0.36777448506969895,-0.7899297102893819,0.1642475237532103,-0.179571176077279,0.1756276236979761,-0.026570375085998875,0.04261419050418255,0.03784557351556808,-0.09248929140146632,0.004592793345993963,-0.03761454638313673,0.10035951662981016,0.1003690024353555,0.039882619380759314,0.03989773154770059,0.03915247869062514,0.039166314371194035,0.06699748328144861,0.0670196437187945,-0.07348520429678676,-0.07302556304961323,-0.08153839200361175,-0.08150802899500098,0.09921361677515612,0.0378298004982429,0.05466753236842394,-0.14124170063137526
day,0.05304230682374337,-0.06462253211050432,-0.0010429155506654479,-0.0052114717725648615,-0.006720950460514204,0.012453771970745587,0.049100407047354806,-0.01588517190637885,-0.03626377297736152,0.002373928305824376,0.007309310372450139,-0.006977143395976271,0.0009884993421894479,-0.00882521304995132,0.03540868090137825,-0.014624902328791522,0.046820566289274314,-0.05344832193263481,-0.0011335120874029084,-0.018792811132361652,0.03986118769312147,-0.012664722019733697,0.011694536331748826,-0.06505865922893689,0.08004785378420169,0.060952899449285586,-0.08659331351172686,0.08004785378420169,0.08004785378420169,-0.014806563010724279,0.006267828593102669,-0.07931619597183912,0.017979201772006608,0.009904105911050643,-0.04798125153950422,-0.020053044882661034,0.001885425566944297,-0.0017851048840717362,1.9435963915605892e-05,0.012567280766090547,0.008825213049950674,-0.002084307388544834,0.0052438591088771755,-0.04693960681731093,0.11101355122560927,1.0,0.0005869191978665068,0.053715389168967204,0.19753875906323207,0.06835904657018736,-0.00011609793485764568,-0.0005265558307290246,-0.10188554281694796,0.022861611454036066,-0.11024016980748264,0.01750500744112919,-0.02066069903583701,0.01930367552523356,0.010741903903436172,0.027216361244601105,0.024126365055561573,0.010902061475069674,4.435967878819503e-05,-0.0036497387282088487,0.0052448364646855185,0.005255161491149363,2.10659837877322e-05,-1.824406836660754e-05,-0.0017834228120611195,-0.0018203208735791093,0.01256604259033517,0.01255957098112745,-0.014606048125483764,-0.014556240564110135,0.03964496179462219,0.03937451188725376,0.00512580819572975,0.0005322491019846755,-0.015950814167362375,-0.03639986271809792
hour,0.038150215204883896,-0.005146186127549508,-0.0005387916475215999,-0.0002633663954036217,-0.0015391395613019655,-0.012980499505574807,0.0040782985783814315,0.15081186828123788,-0.13147442270273232,0.12194177935270903,-0.1252006974123573,-0.23478741657056,0.004329761451788464,0.19161895000407173,-0.0520152337352607,-0.08533478443332486,-0.016216154620164763,-0.06643821375387794,-0.00291931004012302,0.026396386751885353,-0.0585237124884748,-0.09108528335595237,-0.002484538478410807,-0.00026719162546989556,-0.11091486218501587,-0.0010839402255086099,-0.0003419295518010693,-0.08405044074273782,-0.05613756750657224,-0.031290966141089685,0.00019632964134563746,-0.00037341761495524446,-0.0012513440401136931,-0.001230850627186104,-0.0015069267428172103,0.06846926601360463,0.21154624339079295,0.20267829538827617,0.2115983118657631,0.39595732120337934,-0.1916189500040718,0.10787831558623948,0.38654338447552583,-0.0005972242106514019,0.00034472490433332575,0.0005869191978665068,1.0,-0.0002651576689554636,0.0003971583348518997,0.00038388714468466103,-0.7614941640665427,-0.1845209950057657,-0.0004666157031434253,0.0006594366441046909,-0.0007079932565065292,0.0004211104138415827,-0.11896023380305194,0.12028969886587189,-0.0013989947675745805,0.272045527736391,0.20066974149617725,-0.18263018440554032,-0.16877712680028717,0.13063251047704724,0.38656784084561946,0.3815686586369535,0.2118089262776217,0.20871116980452534,0.2028909385906174,0.1998343603243659,0.39597838269558305,0.39028607367480944,-0.07811439243556292,-0.06422964985086586,-0.055644871115939375,-0.050341974061049344,0.38489381545052853,0.2092737973212884,0.15820247249241684,-0.11660578129115456
day_of_week,-0.0005617740241750972,-0.0019036281134097149,0.012739411855098684,0.03588948647366534,-0.02602243045355241,-0.01959663071572803,-0.033423993014773716,-0.06258249447898821,-0.012309441381299623,-0.02740444064788235,-0.0287233227970343,0.008658910034568198,0.021381819242985274,0.0159990636491556,-0.04549629244882439,0.006238570018692607,0.034656227496418585,0.017566331850707564,0.005603976440522133,-0.018264543873548027,-0.008286644991434257,0.08170908894388342,0.08353690904201788,-0.006817210504679023,-0.01900750944013812,-0.04244221529165571,0.048640045825878005,-0.01900750944013812,-0.01900750944013812,-0.060114433024045934,-0.04595950453548217,0.02589479853999966,0.04014625511558806,0.04497904680743225,0.009449930582105725,-0.050661956057572385,-0.03151814871362595,-0.029509082645642472,-0.03073402812038399,-0.02646292153848358,-0.015999063649155765,-0.0023088543327344922,-0.016200467592351313,0.016864753067317162,-0.009719129392665631,0.053715389168967204,-0.0002651576689554636,1.0,-0.005178820928876432,0.8425996506656371,5.24505892622395e-05,0.000237886777530419,-0.006442004644146915,-0.05625412684019726,0.013103685070720555,-0.060982888723291065,-0.015336807093446429,0.017909793982364284,0.0016700703415865174,0.025660080436231174,-0.03701002962509171,0.0052678002594987085,0.001763559001248488,0.00913752764076972,-0.016205724796758986,-0.016350882048830246,-0.030742940049156915,-0.030791804004479884,-0.029518340727282627,-0.029568202764742996,-0.026455355204654595,-0.026469308265902665,0.006218675491258232,0.006185897088478782,-0.008204501311428553,-0.008240739268915838,-0.015524267599105674,-0.029740382710948386,-0.0630858966820709,-0.012429572529573347
day_of_year,0.1251606809678703,-0.12251501224774547,0.026402179624166598,-0.031394370309608004,-0.008368821937520445,-0.007168753996758345,0.03144290692242621,0.05491333160182942,-0.14087292340485594,0.037883384703905246,0.03190706414099173,-0.09285776425227604,0.06973870530753143,-0.07748404384955408,0.10591317896822824,-0.07690591458294649,0.018430521856986473,0.02003206507820955,-0.03905730151303901,-0.018898951083687224,-0.07740922338717939,0.059005429269696846,0.04574379905313972,0.08676112417007766,0.2117486122038746,0.1780041112804525,-0.07033572729423981,0.2117486122038746,0.2117486122038746,0.08962132728501811,0.10302582179620823,-0.0002277556143849241,0.05749165589311387,0.02652171397714283,-0.03728112016619167,0.06310079072044504,0.05251098069871178,0.04000833043987748,0.04090184332185686,0.06858038808024874,0.07748404384955086,-0.0034854780224308195,0.10056864061861241,-0.2143608856894774,0.9961397800292211,0.19753875906323207,0.0003971583348518997,-0.005178820928876432,1.0,0.03223891267137739,-7.85615169093507e-05,-0.0003563114610976221,-0.7444436019203057,0.36835931025884305,-0.7899381462799742,0.16701559176453942,-0.18013229329817917,0.1760541023556484,-0.025868968086306992,0.043795410812478966,0.03974414066354301,-0.09111991463725878,0.004526379958413186,-0.03788672536637179,0.10056875085466274,0.10057922205605649,0.04090199745346807,0.04091333056143269,0.04000848951919874,0.04001877844726795,0.06858029247759762,0.06860156167764825,-0.0766787035631728,-0.07622148559935286,-0.07740237180550134,-0.07739642485281198,0.09946512451018119,0.03894033828130916,0.05529022355437545,-0.14175043308983212
is_weekend,0.04111665095345862,-0.045922376501856224,-0.015448611561457973,0.05481840935210697,-0.024649428561249555,0.0033838736665376375,-0.007396445777807344,-0.020493136785689238,-0.017302424514650156,0.0007368286245191608,-0.016327730016750447,-0.011107444697572785,-0.019681551051295043,0.0020049329812488973,-0.00464812773055625,-0.02929213001441982,0.016878231122574788,0.05417948630803752,-0.014529716394224202,-0.023344329812199856,-0.03171334050333635,0.1212463454204509,0.11980257966986634,0.051088147859403306,0.021225859974053397,0.009867495584875699,0.020545174364791606,0.021225859974053397,0.021225859974053397,-0.10539978727681158,-0.09700690946943363,0.03498396509963227,0.0013354529548293087,0.004300620308758029,-0.006101692404473239,-0.029501594963261997,0.0013390498113241937,0.0026985600751097834,0.001543416049682617,0.0018162653111043377,-0.0020049329812490036,0.010944995066435594,0.008553478901305433,-0.008594700635268024,0.02678387201988824,0.06835904657018736,0.00038388714468466103,0.8425996506656371,0.03223891267137739,1.0,-7.593635525679878e-05,-0.00034440518407004343,-0.016343527448547022,-0.003556495839242199,-0.01558703049461185,-0.00909814577858607,-0.017388479324627962,0.018802626854590967,-0.009770839645144634,-0.004371483709511145,-0.03906602535433897,-0.016101929398231178,0.0015119491281559059,0.0001395765829218721,0.00855347890130542,0.008384618017708782,0.0015434160496826533,0.0014464038102194967,0.002698560075109781,0.0026022306429062097,0.0018162653111043485,0.0017510354152038717,-0.029313533179383816,-0.029337232603266553,-0.03154404327733642,-0.03138141601717013,0.009374257202128205,0.0017755157712673042,-0.020806307009493964,-0.01735495891009618
hour_sin,-0.038726085612324865,0.007918747492071559,-0.0017013758639993922,-0.0003687335208638647,0.018427590036141694,-0.002475819606294015,-0.010609282531789891,-0.2569186712464856,0.3943828438910143,-0.3348304345522667,-0.08133033993478975,0.5475269248908073,-0.020948982428605864,-9.035379537885899e-05,0.02569644041284869,0.23223604179563231,0.01193564256981463,0.11846414776542841,-0.05406974998433589,-0.011187182758409124,0.12003172651805499,0.09706540550461047,0.0004915075862061551,5.2852924288376035e-05,0.11806708450517825,0.00021444417913525212,6.763676324634471e-05,0.08473743819358309,0.04622612531878086,0.027470418295393526,-3.884247444305733e-05,7.386538742188465e-05,0.0003737190036692079,0.00036131088205363743,-0.006326788341405042,-0.03261865401402995,-0.42802037452812935,-0.4131429371874105,-0.42671291872990796,-0.6092596602301298,9.03537953788996e-05,-0.3021149298021309,-0.6796142364196648,0.00011813635974508875,-6.818970930305978e-05,-0.00011609793485764568,-0.7614941640665427,5.24505892622395e-05,-7.85615169093507e-05,-7.593635525679878e-05,1.0,0.00012762668839250523,9.230081364487208e-05,-0.00013044254273540044,0.00014004748059377655,-8.329945514092768e-05,0.33389880687369977,-0.337594727798552,-0.01333862514228423,-0.46088281224113065,-0.3303449984804055,0.42044158390603453,-3.050895790210429e-05,-0.00010828530835653064,-0.675047650694522,-0.6597844659962122,-0.42327169371027623,-0.41182472908729906,-0.4097152520919812,-0.398322495791273,-0.6052655297845503,-0.5915574494107622,0.22330852293524567,0.20521145732210866,0.11784437894373394,0.11345464008152645,-0.664900661468014,-0.41214754484421423,-0.2602344021289898,0.370414586246661
hour_cos,0.014347997499541056,-0.012240322469913446,0.004877256255506072,0.0011598060651597914,-0.03214102120123379,0.03435973067706996,-0.0006978943752663526,-0.08051571899603836,-0.41763609759361464,0.2872017122088239,0.48973014436916146,-0.3750727120291423,-0.011184716021170042,-0.9600227754892451,0.08950504050262265,-0.3439230961551437,-0.013305912785293859,-0.034164717607345026,0.20961219109088217,-0.025075829394304038,-0.05775592556911884,0.08853543420010117,0.0022290516950300753,0.00023971154602604305,0.10778777822982008,0.0009724897658579365,0.0003067628386559919,0.08357944042599862,0.06507069256171508,0.0325129692327899,-0.00017614413928346525,0.00033501242277704177,0.0009282743030565742,0.0009156685089165481,0.012277381357079915,-0.13101847376632111,0.1980700460246954,0.1946740271939725,0.19412467359627555,0.20503629456740413,0.960022775489246,0.2990660365034113,0.2238929621642736,0.0005358009953077955,-0.0003092706952391048,-0.0005265558307290246,-0.1845209950057657,0.000237886777530419,-0.0003563114610976221,-0.00034440518407004343,0.00012762668839250523,1.0,0.00041862528963458904,-0.0005916150148293572,0.0006351776849088147,-0.00037780012068947124,-0.44772639506806655,0.45619447920323186,0.15672318762295812,0.10396718797989307,0.013244229529599133,-0.28336682111034006,-0.0034940350402205096,-0.878561953139999,0.2321283915414703,0.25354420269343303,0.19946306468924116,0.21396782401078845,0.19984503332503956,0.21390386401892622,0.21268474258888326,0.2337318678581049,-0.3480414450379691,-0.3550613878600367,-0.06014863562362868,-0.06431839894620996,0.26584700984578774,0.22026048709962046,-0.06630109190229092,-0.43796925052283525
month_sin,-0.07825065562084997,0.12811957362987936,-0.041259146477763214,-0.04764331844367064,-0.012753411214146155,0.004791217519374676,-0.07280464605283363,0.10417244697772722,0.15963856899669968,0.15434623185434604,0.07225008319302673,0.04669743803000335,-0.5277372534112468,-0.009873510006803678,0.2711233648246685,-0.23316893833148,-0.2211088520575563,0.14430242020224104,-0.13632894434537807,-0.01648444049121606,0.10295349547402322,0.006059947813823789,0.0005268721305138219,0.037428961421335345,-0.013699864136211846,-0.006955561976671053,0.278168473338199,-0.013699864136211846,-0.013699864136211846,-0.06286757624224586,-0.0655645165111467,0.20285066913502428,-0.06989686356695399,-0.03657081551932679,-0.08020863149345514,0.014309614540665814,0.15656494107670405,0.14892085561317875,0.1490903822859098,0.10756203425453376,0.009873510006807609,0.06387491701142281,0.046692976292613216,0.1881187518558158,-0.7455373124683543,-0.10188554281694796,-0.0004666157031434253,-0.006442004644146915,-0.7444436019203057,-0.016343527448547022,9.230081364487208e-05,0.00041862528963458904,1.0,-0.04863463536597438,0.952216373200073,0.206668526971181,0.27259152028515593,-0.2783661836340552,-0.08459015156411663,-0.15350049841600402,-0.03799494935806272,0.06082909270146141,0.0009096994257149996,-0.0007113651578114868,0.0466929762926132,0.04671005300582536,0.14909038228590984,0.14916581096754872,0.1489208556131788,0.14899782848949863,0.1075620342545337,0.10763293543703802,-0.2333536681860525,-0.2337239588852176,0.10289721052170933,0.10277781171121655,0.0475610181029966,0.14882196361504757,0.10503790394935228,0.1606342070901186
month_cos,0.07679576189574386,-0.0988062243072903,-0.084506528514776,-0.05606115711828581,-0.07056494278989309,0.058606564872472684,0.036509273792402236,0.45790849334212036,-0.1677321592840554,0.4656975393873909,0.15140599757613893,-0.2665348595169585,-0.6667015735496679,-0.2564056471470393,0.843510201022443,-0.7438094423009107,-0.2696276063996631,0.2815579833348768,-0.27457605581735856,-0.07869544265055592,-0.0993479947679591,-0.09093111299889263,-0.06948638767709417,0.07676936699972746,0.41460593142822316,0.3977503073259978,0.09433371236333153,0.41460593142822316,0.41460593142822316,0.11807441978427966,0.10515559061093756,0.07576238876786057,-0.7664854249757603,-0.7753101822038384,-0.20326544961540607,0.278476994399521,0.5113276208203947,0.44851255078536234,0.4520848975163982,0.42106195742169455,0.25640564714704034,0.21744721228823527,0.3156339446447375,-0.09322255552601696,0.36777448506969895,0.022861611454036066,0.0006594366441046909,-0.05625412684019726,0.36835931025884305,-0.003556495839242199,-0.00013044254273540044,-0.0005916150148293572,-0.04863463536597438,1.0,-0.3102923173504606,0.9546785849750759,-0.25664463496636264,0.2404048585430699,-0.19515437303215274,-0.21163961757230115,0.08918476347412509,-0.22282101123691767,-0.0006665741087691935,-0.13030628371508987,0.3156339446447375,0.3156375794021731,0.4520848975163982,0.4520663050745063,0.44851255078536234,0.44849172652155467,0.4210619574216945,0.4210145918989667,-0.7437214867849411,-0.7435474527288654,-0.0993741577501616,-0.09941456693777978,0.3211469174438076,0.45741161030231586,0.46097997916432165,-0.16891932661704864
day_of_year_sin,-0.10346745888203508,0.1582458014426176,-0.007451590552954826,-0.022857651749595507,0.0018232650826667082,-0.012327260077176666,-0.08905964560078608,-0.021400655971492426,0.19965989914233515,0.027086064717562683,0.032034199960308145,0.11656255672710106,-0.33836968490428687,0.059159434088963195,0.033469284439958225,-0.02676465110535852,-0.13642652708840738,0.07512346211354078,-0.06565718052176679,0.000890166283987439,0.11987764972592165,0.017935819398215137,0.01678004781481233,0.022005856382777227,-0.11333336701205214,-0.10356587901354367,0.24780964300307312,-0.11333336701205214,-0.11333336701205214,-0.0737285065149454,-0.07683175135001423,0.178731187352913,0.15062309124070822,0.18526329867239974,-0.02157439275596752,-0.06235857574541575,0.017450240803986338,0.028353938565203546,0.027205668901361217,-0.00583687025132259,-0.05915943408895975,0.005456364270981041,-0.03634471485745994,0.20029461308170338,-0.7899297102893819,-0.11024016980748264,-0.0007079932565065292,0.013103685070720555,-0.7899381462799742,-0.01558703049461185,0.00014004748059377655,0.0006351776849088147,0.952216373200073,-0.3102923173504606,1.0,-0.05690056846256267,0.33897971904355706,-0.34064517244702847,-0.038742920536885536,-0.09723987108995828,-0.06453346521872637,0.1161222492979643,0.0014418101281339615,0.03489129164118424,-0.036344862663397114,-0.03631285696746254,0.027205477216584697,0.0272972949676152,0.028353740083490134,0.028447260388182558,-0.005836708665091347,-0.00574523600116902,-0.026966962095765233,-0.027371390754326836,0.11984783749661333,0.11979080195288551,-0.03689972534660139,0.025806526701860247,-0.0213816676252464,0.20095607623299364
day_of_year_cos,0.05226207939789964,-0.05761371899323491,-0.08359060713053809,-0.07103015419386786,-0.06561541339692313,0.046722817558100045,0.005090333407638401,0.48292131827513635,-0.12393602569679414,0.503269174085334,0.17038928813699883,-0.25107538475128527,-0.8044236262934324,-0.2566756783904622,0.9134466068848862,-0.7977224467399091,-0.3295606885730828,0.31125552789637584,-0.3174793577258394,-0.0760230071070483,-0.07439464638851805,-0.09341701300120582,-0.07534435537497818,0.09020637468279172,0.426442467070734,0.41782514415390787,0.1606663638992532,0.426442467070734,0.426442467070734,0.09675571181278692,0.0891296456689531,0.12832530137928413,-0.7765081498247817,-0.7772664800753685,-0.23195164370986276,0.2752888431267662,0.5482079727051735,0.48335302489161763,0.48709631899037165,0.4486324626374352,0.2566756783904647,0.23506634877553023,0.3261184874797685,-0.04033756145207746,0.1642475237532103,0.01750500744112919,0.0004211104138415827,-0.060982888723291065,0.16701559176453942,-0.00909814577858607,-8.329945514092768e-05,-0.00037780012068947124,0.206668526971181,0.9546785849750759,-0.05690056846256267,1.0,-0.17622739284453023,0.15843834266989076,-0.22143175379634972,-0.24647617679360947,0.08115941368108243,-0.2077657436204694,-0.000598575729616079,-0.13093491544084462,0.32611812634438175,0.3261446781344492,0.4870957440821711,0.48708361526455696,0.48335244169746966,0.48333797899462466,0.4486324296870672,0.4486010196154304,-0.7976784562347562,-0.797594424748802,-0.07440942650116325,-0.0744548479903143,0.33164538851623243,0.4919890276383827,0.4861670286313659,-0.12482547333691743
dewpoint_depression,-0.10729062091165308,0.14162150857392175,0.09551362440443115,0.049203453534930996,-0.015733331546667974,-0.0017911144534603124,-0.11845902552964442,-0.1562201710238063,0.5646002898844528,-0.3730543922976787,-0.3349992021426068,0.6760744790602484,-0.19727367076378616,0.4903075295289793,-0.22420665322159905,0.5841457005354119,-0.22195104761839854,0.290776619354412,-0.2678117319447818,-0.020728498133346842,0.24357431442310573,0.09072014299251624,0.08031709432648247,0.1391349844284362,-0.06286506284888588,-0.14906073422007335,0.25311084776943515,-0.06264360722941531,-0.06650774120345108,-0.04983712515675068,-0.01905971001503066,0.24660619914562323,0.36870308418026837,0.3660430477390292,-0.125241608102175,-0.09138766967803395,-0.3851048374906971,-0.3580059360002248,-0.36423663503829906,-0.38095752392647586,-0.4903075295289789,-0.28723448550361735,-0.44752380989091634,0.10859423131129271,-0.179571176077279,-0.02066069903583701,-0.11896023380305194,-0.015336807093446429,-0.18013229329817917,-0.017388479324627962,0.33389880687369977,-0.44772639506806655,0.27259152028515593,-0.25664463496636264,0.33897971904355706,-0.17622739284453023,1.0,-0.9977835621021732,-0.14060372278147604,-0.24995414753312967,-0.1873270927784954,0.5983213919374368,-0.021873383644236157,0.42952765161964945,-0.4474516131610388,-0.4479685559439856,-0.364299888419658,-0.3644722987222384,-0.3580463101667422,-0.35812701359538013,-0.3813266437289081,-0.3835400120718581,0.5728937487481789,0.5674957722003448,0.23730025084252032,0.23598377636497606,-0.45550444441786314,-0.36978040746162166,-0.16143101134398094,0.5650446935851953
relative_humidity_approx,0.10771486164027733,-0.1412712729777387,-0.09549125269581717,-0.04832476853743156,0.013583942854209581,0.0021595012532380467,0.12037189261966492,0.14074883589809328,-0.5688262430889335,0.37351355706337747,0.3344584035817117,-0.6575120683286495,0.21114537565864583,-0.4939724015274504,0.20602164269454248,-0.5710043308733522,0.23578729179420574,-0.2952120752198818,0.27212853007721594,0.019341085465805905,-0.24220412363709662,-0.09268620857821926,-0.07963363489476233,-0.14377205542453153,0.03514231542107267,0.14635580374284002,-0.26287735518187083,0.03486465054883614,0.03904886832921998,0.042677133071669655,0.014588862679554539,-0.2551158687038369,-0.3587836268227607,-0.3558979061581602,0.13473951732443043,0.0880267843066493,0.3828800447622169,0.35703568498558946,0.3630704170975765,0.3791305725053236,0.49397240152745125,0.2914510019313667,0.44631009095268437,-0.10584156878152835,0.1756276236979761,0.01930367552523356,0.12028969886587189,0.017909793982364284,0.1760541023556484,0.018802626854590967,-0.337594727798552,0.45619447920323186,-0.2783661836340552,0.2404048585430699,-0.34064517244702847,0.15843834266989076,-0.9977835621021732,1.0,0.1447793325200165,0.2532751276734095,0.18139249424310475,-0.5770478724746785,0.03750893744073447,-0.43357226470832044,0.446283781031684,0.4468041515919314,0.3631739140902655,0.36343129157277515,0.35711692130052863,0.35728415812415193,0.37956417181958507,0.38196770962985177,-0.559757056978118,-0.5543017077800835,-0.23633775859829803,-0.23493334358206483,0.45437101781092,0.36878865362503016,0.14603217994942874,-0.5691626730088893
wind_direction_rad,-0.03187906539100492,0.0230219615752008,0.02688146914303698,-0.00048219957360596155,0.01924275778311095,0.0015811463080564615,-0.0056154694377631795,-0.07488983675545281,-0.0751750773728735,-0.05268178760432808,0.08286965219715067,-0.027595944808460535,0.2554953753169721,-0.0982918770460061,-0.2084290435021233,0.10643201522952861,0.16121004086454074,-0.32356235122337557,0.6793547579636147,0.02671753121038436,0.08145349568877396,0.017005434361962387,-0.014168234286572011,-0.10241408459887907,-0.004704537277129969,-0.044457735671479544,-0.1690146240007105,-0.012092754937652238,-0.018497819745232263,-0.03843675457633825,-0.02029880363683921,-0.1572997899636214,0.12213819906006627,0.12403579928355182,0.16605281814921083,0.037092660258347496,-0.08431859198021334,-0.08102779983293493,-0.0787769835317618,-0.08429799524130699,0.09829187704600585,-0.009243458384195729,-0.04575033234124861,-0.022362937890332,-0.026570375085998875,0.010741903903436172,-0.0013989947675745805,0.0016700703415865174,-0.025868968086306992,-0.009770839645144634,-0.01333862514228423,0.15672318762295812,-0.08459015156411663,-0.19515437303215274,-0.038742920536885536,-0.22143175379634972,-0.14060372278147604,0.1447793325200165,1.0,0.10253579173429608,0.06072846586807929,-0.0010532447658438515,-0.11999811186859899,-0.10921010538301945,-0.043172335399539664,-0.03953067549512191,-0.0776147673579968,-0.07586815707187286,-0.07991640997017274,-0.07821908940357432,-0.08273899574486002,-0.0802495731797355,0.1052185502406756,0.1027673624758674,0.07811268780252281,0.07973735374219128,-0.03826731329241469,-0.0740437316747615,-0.0710340459257367,-0.08061870768676198
no2_pm25_ratio,0.045307492291379085,-0.02862450572544576,-0.055172705658296614,-0.008262126522231397,0.0007633930849220934,0.018597544065941225,0.06760834746629885,-0.09131726195734033,-0.21239667771988485,-0.20840000091662308,-0.08158694497972573,-0.3415398331315471,0.2586011168218286,-0.035689412963785645,-0.19815793949215202,0.025134597969675918,0.21049752976634203,-0.24201976625401656,0.0994790694469654,0.026424077380064376,0.022014252768313133,-0.02343993482301616,-0.03280775404240277,-0.074326683060127,0.15753733269420506,-0.15982664705072788,-0.09346730683219728,0.11285639901512867,0.11553781618766322,-0.04997500110185249,-0.06861814291997169,-0.08387586743548532,0.17247705601769794,0.15950799662067006,-0.21311922634118485,-0.21692789543676722,-0.21154794310458325,-0.26901604111262256,-0.2549640737683217,-0.05903837265823777,0.035689412963785624,-0.24974762525089705,0.39891723495498105,0.01504538247113882,0.04261419050418255,0.027216361244601105,0.272045527736391,0.025660080436231174,0.043795410812478966,-0.004371483709511145,-0.46088281224113065,0.10396718797989307,-0.15350049841600402,-0.21163961757230115,-0.09723987108995828,-0.24647617679360947,-0.24995414753312967,0.2532751276734095,0.10253579173429608,1.0,0.3494534276865392,-0.24957362139526648,0.015357544294663687,-0.05181929508284248,0.3833551108097311,0.3756023410635563,-0.2546921740112594,-0.2525704944119279,-0.2685079261055459,-0.2662730307114736,-0.0603392823120188,-0.05910592278969464,0.02719859517291256,0.03383588721815694,0.02181272240540566,0.023181346631132117,0.38287429020760944,-0.2571387989803759,-0.09292357231961884,-0.2045024229023398
pm25_pm10_ratio,0.02400670716039899,-0.021849963073297892,-0.04825710227606603,-0.04513529170782136,-0.018009180523829348,-0.0044746102377472745,0.02673192120105697,0.14425230643177364,-0.11366929114726723,0.10456139806214057,0.08262201622616462,-0.34928420101041585,0.0003895862966360826,-0.032359969686019424,0.08573229656591647,-0.141039128756446,-0.022522080311717468,-0.20422469078554195,0.06408701139618023,-0.01398740960005047,-0.15131906954710678,0.02746264079088538,0.021589397201363873,-0.004203525006157926,0.2144968876232052,0.05027349604358071,-0.009001341044214227,0.20935014121435339,0.2040584702209672,-0.1053990605673511,-0.09822349785147752,-0.008918426024989951,-0.09447481230633849,-0.10346809735857136,-0.13389275510431745,0.12283343729405037,0.12433029179802159,0.020884427516836508,0.06512028262788468,0.17125910377876027,0.032359969686019244,0.07182265496281201,0.3122688072787939,0.006813014673841611,0.03784557351556808,0.024126365055561573,0.20066974149617725,-0.03701002962509171,0.03974414066354301,-0.03906602535433897,-0.3303449984804055,0.013244229529599133,-0.03799494935806272,0.08918476347412509,-0.06453346521872637,0.08115941368108243,-0.1873270927784954,0.18139249424310475,0.06072846586807929,0.3494534276865392,1.0,-0.3413070573392425,0.0068839420330159586,-0.04486022847500025,0.3062561445275223,0.30315574917913624,0.06370223065728374,0.06312158698305409,0.02006323332311952,0.019777410422023526,0.1692265806259195,0.16843877973074398,-0.13965419756214228,-0.13475819838195807,-0.1512551877637014,-0.14962646792777426,0.3074298670969789,0.06326971626598264,0.14182153459466212,-0.10678331532564798
